Master,Miss,Mr,Mrs,Officer,Royalty,Pclass_1,Pclass_2,Pclass_3,FamilySize,Family_Single,Family_Small,Family_Large,Fare,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_U,Embarked_C,Embarked_Q,Embarked_S,Sex
False,True,False,False,False,False,False,False,True,1,1,0,0,6.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,True,False,3,0,1,0,73.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,3,0,1,0,15.5,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,3,0,1,0,113.275,False,False,False,True,False,False,False,False,False,True,False,False,1
False,False,False,False,True,False,True,False,False,3,0,1,0,133.65,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,True,False,False,1,1,0,0,25.5875,False,False,False,False,True,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.4958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,2,0,1,0,7.925,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,3,0,1,0,73.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,52.0,False,False,True,False,False,False,False,False,False,False,False,True,0
False,False,False,True,False,False,False,True,False,3,0,1,0,39.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,2,0,1,0,52.0,False,True,False,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,9.8417,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,False,False,True,8,0,0,1,46.9,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,2,0,1,0,512.3292,False,True,False,False,False,False,False,False,False,True,False,False,1
False,True,False,False,False,False,False,False,True,1,1,0,0,8.1375,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,True,False,False,1,1,0,0,76.7292,False,False,False,True,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,9.225,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,8,0,0,1,46.9,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,3,0,1,0,39.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,4,0,1,0,41.5792,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,6,0,0,1,39.6875,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,10.1708,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.7958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,True,False,False,2,0,1,0,211.3375,False,True,False,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,True,False,False,2,0,1,0,57.0,False,True,False,False,False,False,False,False,False,False,False,True,1
False,True,False,False,False,False,False,False,True,2,0,1,0,13.4167,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,56.4958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,False,False,True,False,True,False,False,1,1,0,0,26.55,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.7333,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,True,False,False,3,0,1,0,110.8833,False,False,True,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.65,False,False,False,False,False,True,False,False,False,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,227.525,False,False,True,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,True,False,False,1,1,0,0,26.2875,False,False,False,False,True,False,False,False,False,False,False,True,1
False,True,False,False,False,False,False,False,True,2,0,1,0,14.4542,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.7417,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,2,0,1,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,1,1,0,0,13.5,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,26.2875,False,False,False,False,True,False,False,False,False,False,False,True,1
False,True,False,False,False,False,True,False,False,1,1,0,0,151.55,False,False,False,False,False,False,False,False,True,False,False,True,0
True,False,False,False,False,False,False,False,True,3,0,1,0,15.2458,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,True,False,False,1,1,0,0,49.5042,False,False,True,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,True,False,False,1,1,0,0,26.55,False,False,True,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,True,False,False,2,0,1,0,52.0,False,False,True,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,9.4833,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.65,False,False,False,False,False,True,False,False,False,False,False,True,1
False,True,False,False,False,False,True,False,False,1,1,0,0,227.525,False,False,True,False,False,False,False,False,False,True,False,False,0
False,True,False,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,True,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,15.5,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,2,0,1,0,33.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,2,0,1,0,7.0542,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,2,0,1,0,53.1,False,False,False,False,True,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.6625,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,4,0,1,0,21.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,False,False,True,1,1,0,0,7.7375,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,2,0,1,0,7.925,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,True,False,False,1,1,0,0,211.3375,False,True,False,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,18.7875,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,True,False,1,1,0,0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,16.1,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,5,0,0,1,34.375,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,512.3292,False,True,False,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,30.0,False,False,False,True,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,True,False,False,2,0,1,0,78.85,False,False,True,False,False,False,False,False,False,False,False,True,1
False,True,False,False,False,False,True,False,False,5,0,0,1,262.375,False,True,False,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,False,True,2,0,1,0,16.1,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.925,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,False,True,False,True,False,False,3,0,1,0,71.0,False,True,False,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,3,0,1,0,20.25,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,2,0,1,0,53.1,False,False,False,True,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,True,False,False,False,False,False,True,False,3,0,1,0,23.0,False,False,False,False,False,False,False,False,True,False,False,True,0
True,False,False,False,False,False,False,False,True,2,0,1,0,12.475,False,False,False,False,True,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,9.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,4,0,1,0,65.0,False,False,False,False,False,False,False,False,True,False,False,True,0
True,False,False,False,False,False,False,True,False,3,0,1,0,14.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.7958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,11.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,False,False,True,True,False,False,1,1,0,0,86.5,False,True,False,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,14.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.125,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.2292,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,False,True,False,False,True,False,False,4,0,1,0,120.0,False,True,False,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,77.9583,False,False,False,True,False,False,False,False,False,False,False,True,0
False,False,False,False,True,False,True,False,False,1,1,0,0,39.6,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,False,True,2,0,1,0,24.15,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.3625,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,9.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,True,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,False,True,False,False,False,True,False,5,0,0,1,23.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,True,False,False,False,False,True,False,1
False,True,False,False,False,False,False,False,True,1,1,0,0,12.475,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.7375,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,False,True,False,False,True,False,False,2,0,1,0,211.3375,False,True,False,False,False,False,False,False,False,False,False,True,0
False,True,False,False,False,False,False,False,True,1,1,0,0,7.2292,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,False,True,False,False,True,False,False,2,0,1,0,57.0,False,True,False,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,30.0,False,False,False,True,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,4,0,1,0,23.45,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.25,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.4958,False,False,False,False,False,False,False,False,True,False,False,True,0
True,False,False,False,False,False,False,False,True,6,0,0,1,29.125,False,False,False,False,False,False,False,False,True,False,True,False,1
True,False,False,False,False,False,False,False,True,4,0,1,0,20.575,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,79.2,False,True,False,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,True,False,1,1,0,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,11,0,0,1,69.55,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,30.6958,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,False,True,False,True,False,False,1,1,0,0,25.9292,False,False,False,True,False,False,False,False,False,False,False,True,0
False,False,False,True,False,False,False,False,True,1,1,0,0,8.6833,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.2292,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,False,True,False,False,False,False,True,3,0,1,0,24.15,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,3,0,1,0,26.25,False,False,False,False,False,False,False,False,True,False,False,True,0
True,False,False,False,False,False,True,False,False,4,0,1,0,120.0,False,True,False,False,False,False,False,False,False,False,False,True,1
True,False,False,False,False,False,False,False,True,2,0,1,0,8.5167,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,6.975,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,53.1,False,False,False,False,True,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8875,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,24.15,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,7,0,0,1,31.275,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.925,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,3,0,1,0,37.0042,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,6.45,False,False,False,False,False,False,False,False,True,False,False,True,1
True,False,False,False,False,False,False,False,True,6,0,0,1,27.9,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,3,0,1,0,93.5,False,True,False,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,8.6625,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,False,False,True,True,False,False,1,1,0,0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,2,0,1,0,12.475,False,False,False,False,True,False,False,False,False,False,False,True,0
True,False,False,False,False,False,False,False,True,6,0,0,1,39.6875,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,6.95,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,56.4958,False,False,False,False,False,False,False,False,True,False,False,True,1
True,False,False,False,False,False,False,True,False,3,0,1,0,37.0042,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,False,True,False,False,True,False,False,1,1,0,0,80.0,False,True,False,False,False,False,False,False,False,False,False,True,0
False,False,False,True,False,False,False,False,True,2,0,1,0,14.4542,False,False,False,False,False,False,False,False,True,True,False,False,0
True,False,False,False,False,False,False,True,False,3,0,1,0,18.75,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.2292,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.3,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,True,False,False,3,0,1,0,83.1583,False,False,False,False,True,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,8.6625,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,56.4958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,29.7,False,False,True,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.925,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,True,False,False,1,1,0,0,31.0,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,6.4375,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.6625,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.55,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,11,0,0,1,69.55,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,False,False,True,False,False,True,False,2,0,1,0,33.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,89.1042,False,False,True,False,False,False,False,False,False,True,False,False,0
True,False,False,False,False,False,False,False,True,7,0,0,1,31.275,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,3,0,1,0,15.2458,False,False,False,False,False,False,False,False,True,True,False,False,0
False,True,False,False,False,False,True,False,False,2,0,1,0,39.4,False,False,False,True,False,False,False,False,False,False,False,True,0
False,False,False,True,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,False,False,True,2,0,1,0,9.35,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,True,False,False,3,0,1,0,164.8667,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,26.55,False,False,False,False,True,False,False,False,False,False,False,True,1
False,False,False,True,False,False,False,False,True,4,0,1,0,19.2583,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.2292,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,3,0,1,0,14.1083,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,2,0,1,0,11.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,1,1,0,0,25.9292,False,False,False,True,False,False,False,False,False,False,False,True,0
False,True,False,False,False,False,False,False,True,11,0,0,1,69.55,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,False,True,False,2,0,1,0,13.8583,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,True,False,False,1,1,0,0,50.4958,True,False,False,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,9.5,False,False,False,False,False,False,False,False,True,False,False,True,1
True,False,False,False,False,False,False,False,True,3,0,1,0,11.1333,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,3,0,1,0,52.5542,False,False,False,True,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,5.0,False,True,False,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,9.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,2,0,1,0,24.0,False,False,False,False,False,False,False,False,True,True,False,False,0
False,True,False,False,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,9.8458,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,83.1583,False,False,True,False,False,False,False,False,False,True,False,False,0
False,False,False,True,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,10.5167,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,6,0,0,1,29.125,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,False,False,True,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,True,False,False,1,1,0,0,30.0,False,True,False,False,False,False,False,False,False,False,False,True,0
False,True,False,False,False,False,False,False,True,4,0,1,0,23.45,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,30.0,False,False,True,False,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8292,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,False,True,False,False,False,False,True,2,0,1,0,7.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,9.6875,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.6625,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,3,0,1,0,12.2875,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,9.225,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.6292,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,True,False,3,0,1,0,29.0,False,False,False,False,False,False,False,False,True,False,False,True,1
